"bench","solver","instance","ert"
"rbv2_aknn","OP",1468,370.656370656371
"rbv2_aknn","SM",40668,1
"rbv2_aknn","OP",40668,1.43496344844971
"rbv2_aknn","EA",40668,1.48726997731283
"rbv2_aknn","RS",40668,302.495588606
"rbv2_aknn","SM",29,1
"rbv2_aknn","EA",29,1.90936505277266
"rbv2_aknn","OP",29,1.96867146925783
"rbv2_aknn","RS",29,402.077399899481
"rbv2_aknn","SM",31,1
"rbv2_aknn","EA",31,1.96661556804633
"rbv2_aknn","OP",31,2.01771418838358
"rbv2_aknn","RS",31,408.788962698007
"rbv2_aknn","SM",6332,1
"rbv2_aknn","EA",6332,2.8734583127775
"rbv2_aknn","OP",6332,2.92057227429699
"rbv2_aknn","RS",6332,592.007893438579
"rbv2_aknn","SM",37,1
"rbv2_aknn","EA",37,1.34496215704825
"rbv2_aknn","OP",37,1.38552507095553
"rbv2_aknn","RS",37,283.822138126774
"rbv2_aknn","SM",4541,1
"rbv2_aknn","EA",4541,1.17353556485356
"rbv2_aknn","OP",4541,1.24769874476987
"rbv2_aknn","RS",4541,251.046025104603
"rbv2_aknn","SM",40670,1
"rbv2_aknn","EA",40670,1.27054498269896
"rbv2_aknn","RS",40670,259.515570934256
"rbv2_aknn","OP",40670,259.515570934256
"rbv2_aknn","SM",23381,1
"rbv2_aknn","OP",23381,2.00098289758207
"rbv2_aknn","EA",23381,2.27933949282485
"rbv2_aknn","RS",23381,471.790839394535
"rbv2_aknn","SM",151,1
"rbv2_aknn","EA",151,1.747770893154
"rbv2_aknn","RS",151,362.702130875019
"rbv2_aknn","OP",151,362.702130875019
"rbv2_aknn","SM",188,1
"rbv2_aknn","EA",188,2.04317819854893
"rbv2_aknn","OP",188,2.11484692974695
"rbv2_aknn","RS",188,424.703592284551
"rbv2_aknn","SM",41164,1
"rbv2_aknn","EA",41164,1.05491169977925
"rbv2_aknn","RS",41164,220.75055187638
"rbv2_aknn","OP",41164,220.75055187638
"rbv2_aknn","SM",1475,1
"rbv2_aknn","OP",1475,1.27972355628441
"rbv2_aknn","EA",1475,1.35375424622233
"rbv2_aknn","RS",1475,281.129202295888
"rbv2_aknn","SM",1476,1
"rbv2_aknn","EA",1476,1.88845654993515
"rbv2_aknn","OP",1476,1.89964332036316
"rbv2_aknn","RS",1476,389.105058365759
"rbv2_aknn","EA",41159,1
"rbv2_aknn","SM",41159,1.01477832512315
"rbv2_aknn","OP",41159,1.01847290640394
"rbv2_aknn","RS",41159,211.118930330753
"rbv2_aknn","SM",1478,1
"rbv2_aknn","EA",1478,2.26362240982348
"rbv2_aknn","OP",1478,2.30180353031466
"rbv2_aknn","RS",1478,460.475825019186
"rbv2_aknn","SM",41169,1
"rbv2_aknn","EA",41169,1.35240786530084
"rbv2_aknn","RS",41169,282.585658777817
"rbv2_aknn","OP",41169,282.585658777817
"rbv2_aknn","SM",23512,1
"rbv2_aknn","EA",23512,1.5984361910081
"rbv2_aknn","OP",23512,1.64451270594806
"rbv2_aknn","RS",23512,335.101926836079
"rbv2_aknn","SM",1479,1
"rbv2_aknn","OP",1479,2.32372454815832
"rbv2_aknn","EA",1479,2.50217341569435
"rbv2_aknn","RS",1479,549.073438572409
"rbv2_aknn","SM",41212,1
"rbv2_aknn","OP",41212,1.55119063635141
"rbv2_aknn","EA",41212,1.57190905421768
"rbv2_aknn","RS",41212,322.884434279564
"rbv2_aknn","SM",1480,1
"rbv2_aknn","OP",1480,1.1699214604118
"rbv2_aknn","EA",1480,1.22734026745914
"rbv2_aknn","RS",1480,254.722988749735
"rbv2_aknn","SM",300,1
"rbv2_aknn","OP",300,1.81748864373783
"rbv2_aknn","EA",300,1.909961064244
"rbv2_aknn","RS",300,389.357560025957
"rbv2_aknn","SM",41168,1
"rbv2_aknn","EA",41168,2.11470911086718
"rbv2_aknn","RS",41168,439.077936333699
"rbv2_aknn","OP",41168,439.077936333699
"rbv2_aknn","SM",41143,1
"rbv2_aknn","OP",41143,1.47524107375554
"rbv2_aknn","EA",41143,1.51172791243159
"rbv2_aknn","RS",41143,312.744331508991
"rbv2_aknn","SM",1053,1
"rbv2_aknn","OP",1053,1.6200599229562
"rbv2_aknn","EA",1053,1.65073476958197
"rbv2_aknn","RS",1053,342.4168925667
"rbv2_aknn","SM",41027,1
"rbv2_aknn","EA",41027,1.62339475153546
"rbv2_aknn","RS",41027,335.00837520938
"rbv2_aknn","OP",41027,335.00837520938
"rbv2_aknn","SM",1067,1
"rbv2_aknn","EA",1067,2.11558605743182
"rbv2_aknn","OP",1067,2.16145927397508
"rbv2_aknn","RS",1067,433.447715369334
"rbv2_aknn","SM",1063,1
"rbv2_aknn","EA",1063,1.56006471619253
"rbv2_aknn","OP",1063,1.57462585951193
"rbv2_aknn","RS",1063,323.580962653364
"rbv2_aknn","SM",41162,1
"rbv2_aknn","RS",41162,1.9680412371134
"rbv2_aknn","EA",41162,1.9860824742268
"rbv2_aknn","OP",41162,1.99054982817869
"rbv2_aknn","SM",3,1
"rbv2_aknn","EA",3,1.12328498627989
"rbv2_aknn","OP",3,1.13769110152881
"rbv2_aknn","RS",3,235.201881615053
"rbv2_aknn","SM",6,1
"rbv2_aknn","EA",6,2.47573221757322
"rbv2_aknn","OP",6,2.50146443514644
"rbv2_aknn","RS",6,502.092050209205
"rbv2_aknn","SM",1485,1
"rbv2_aknn","EA",1485,2.15309751076174
"rbv2_aknn","OP",1485,2.18622496724686
"rbv2_aknn","RS",1485,449.185850645705
"rbv2_aknn","SM",1056,1
"rbv2_aknn","OP",1056,1.37375231053604
"rbv2_aknn","EA",1056,1.42735674676525
"rbv2_aknn","RS",1056,295.748613678373
"rbv2_aknn","SM",12,1
"rbv2_aknn","EA",12,2.10933175168051
"rbv2_aknn","OP",12,2.30051403716884
"rbv2_aknn","RS",12,474.495848161329
"rbv2_aknn","SM",14,1
"rbv2_aknn","OP",14,1.36379460400348
"rbv2_aknn","RS",14,298.396120850429
"rbv2_aknn","EA",14,298.396120850429
"rbv2_aknn","SM",16,1
"rbv2_aknn","OP",16,2.35586682907024
"rbv2_aknn","EA",16,2.37474624441738
"rbv2_aknn","RS",16,487.21071863581
"rbv2_aknn","EA",18,1
"rbv2_aknn","SM",18,1.0328059354608
"rbv2_aknn","OP",18,1.04719764011799
"rbv2_aknn","RS",18,214.534727809064
"rbv2_aknn","SM",40979,1
"rbv2_aknn","EA",40979,2.41323187486789
"rbv2_aknn","OP",40979,2.44071020925808
"rbv2_aknn","RS",40979,507.292327203551
"rbv2_aknn","SM",22,1
"rbv2_aknn","OP",22,1.58650568181818
"rbv2_aknn","EA",22,1.63522727272727
"rbv2_aknn","RS",22,340.909090909091
"rbv2_aknn","SM",1515,1
"rbv2_aknn","OP",1515,1.90265957446808
"rbv2_aknn","EA",1515,2.06968085106383
"rbv2_aknn","RS",1515,425.531914893617
"rbv2_aknn","SM",554,1
"rbv2_aknn","OP",554,1.74156204141529
"rbv2_aknn","EA",554,1.81591390836459
"rbv2_aknn","RS",554,391.325615522583
"rbv2_aknn","SM",334,1
"rbv2_aknn","EA",334,1.47444968553459
"rbv2_aknn","OP",334,1.5272536687631
"rbv2_aknn","RS",334,314.465408805031
"rbv2_aknn","OP",24,1
"rbv2_aknn","SM",24,1.19471624266145
"rbv2_aknn","EA",24,2.94569471624266
"rbv2_aknn","RS",24,5.86399217221135
"rbv2_aknn","SM",1486,1
"rbv2_aknn","OP",1486,1.38556107768768
"rbv2_aknn","RS",1486,313.889615485221
"rbv2_aknn","EA",1486,313.889615485221
"rbv2_aknn","EA",23517,1
"rbv2_aknn","RS",23517,1.01069286273146
"rbv2_aknn","OP",23517,208.641224028514
"rbv2_aknn","SM",23517,208.641224028514
"rbv2_aknn","SM",41278,1
"rbv2_aknn","EA",41278,1.1708594311531
"rbv2_aknn","RS",41278,246.431871855427
"rbv2_aknn","OP",41278,246.431871855427
"rbv2_aknn","SM",1493,1
"rbv2_aknn","OP",1493,1.17655482815057
"rbv2_aknn","EA",1493,1.22084697217676
"rbv2_aknn","RS",1493,245.499181669394
"rbv2_aknn","SM",28,1
"rbv2_aknn","EA",28,1.270498169311
"rbv2_aknn","RS",28,266.282037057584
"rbv2_aknn","OP",28,266.282037057584
"rbv2_aknn","SM",1487,1
"rbv2_aknn","EA",1487,1.50280523644136
"rbv2_aknn","OP",1487,1.53152551429335
"rbv2_aknn","RS",1487,320.598450440823
"rbv2_aknn","OP",1068,1
"rbv2_aknn","RS",1068,1.01684247850368
"rbv2_aknn","EA",1068,1.02029961882812
"rbv2_aknn","SM",1068,1.02136335431256
"rbv2_aknn","SM",1050,1
"rbv2_aknn","OP",1050,1.90595774160028
"rbv2_aknn","EA",1050,1.95306546588154
"rbv2_aknn","RS",1050,415.656390717007
"rbv2_aknn","OP",1049,1
"rbv2_aknn","SM",1049,1.0278168024726
"rbv2_aknn","EA",1049,1.09084948955699
"rbv2_aknn","RS",1049,224.782242202866
"rbv2_aknn","SM",32,1
"rbv2_aknn","EA",32,1.81722623156574
"rbv2_aknn","RS",32,376.529651710072
"rbv2_aknn","OP",32,376.529651710072
"rbv2_aknn","SM",1489,1
"rbv2_aknn","OP",1489,2.17540922619048
"rbv2_aknn","EA",1489,2.20684523809524
"rbv2_aknn","RS",1489,446.428571428571
"rbv2_aknn","SM",470,1
"rbv2_aknn","EA",470,2.15889268107698
"rbv2_aknn","OP",470,2.21236253318165
"rbv2_aknn","RS",470,455.062571103527
"rbv2_aknn","SM",1494,1
"rbv2_aknn","EA",1494,1.97281067556297
"rbv2_aknn","OP",1494,1.98932443703086
"rbv2_aknn","RS",1494,400.333611342786
"rbv2_aknn","SM",41161,1
"rbv2_aknn","EA",41161,1.19694608912434
"rbv2_aknn","OP",41161,1.20172431702503
"rbv2_aknn","RS",41161,249.298846992833
"rbv2_aknn","SM",41165,1
"rbv2_aknn","EA",41165,1.14055118110236
"rbv2_aknn","RS",41165,236.220472440945
"rbv2_aknn","OP",41165,236.220472440945
"rbv2_aknn","SM",182,1
"rbv2_aknn","OP",182,2.16794751640112
"rbv2_aknn","EA",182,2.17919400187441
"rbv2_aknn","RS",182,449.859418931584
"rbv2_aknn","SM",312,1
"rbv2_aknn","EA",312,2.04095744680851
"rbv2_aknn","OP",312,2.05265957446809
"rbv2_aknn","RS",312,425.531914893617
"rbv2_aknn","SM",40984,1
"rbv2_aknn","EA",40984,1.57448559670782
"rbv2_aknn","RS",40984,329.218106995885
"rbv2_aknn","OP",40984,329.218106995885
"rbv2_aknn","SM",1501,1
"rbv2_aknn","OP",1501,2.55790420508208
"rbv2_aknn","EA",1501,2.59703170676861
"rbv2_aknn","RS",1501,539.6896784349
"rbv2_aknn","SM",40685,1
"rbv2_aknn","EA",40685,1.58603779027838
"rbv2_aknn","OP",40685,1.67070532237127
"rbv2_aknn","RS",40685,346.170488965816
"rbv2_aknn","SM",38,1
"rbv2_aknn","EA",38,1.057807373094
"rbv2_aknn","RS",38,231.615518239722
"rbv2_aknn","OP",38,231.615518239722
"rbv2_aknn","SM",42,1
"rbv2_aknn","EA",42,2.04502957450868
"rbv2_aknn","OP",42,2.26407174203396
"rbv2_aknn","RS",42,457.927876359473
"rbv2_aknn","SM",44,1
"rbv2_aknn","OP",44,1.97964333781965
"rbv2_aknn","EA",44,2.00386944818304
"rbv2_aknn","RS",44,403.768506056528
"rbv2_aknn","SM",46,1
"rbv2_aknn","EA",46,2.3154958677686
"rbv2_aknn","OP",46,2.375
"rbv2_aknn","RS",46,495.867768595041
"rbv2_aknn","SM",40982,1
"rbv2_aknn","EA",40982,1.3512273457215
"rbv2_aknn","OP",40982,1.36568020188117
"rbv2_aknn","RS",40982,275.292498279422
"rbv2_aknn","SM",1040,1
"rbv2_aknn","OP",1040,1.52462667015981
"rbv2_aknn","EA",1040,1.54375163741158
"rbv2_aknn","RS",1040,314.383023316741
"rbv2_aknn","SM",41146,1
"rbv2_aknn","EA",41146,2.30793587967544
"rbv2_aknn","RS",41146,474.965367108648
"rbv2_aknn","OP",41146,474.965367108648
"rbv2_aknn","OP",377,1
"rbv2_aknn","SM",377,1.11031036802152
"rbv2_aknn","EA",377,1.12203324685308
"rbv2_aknn","RS",377,230.614009801095
"rbv2_aknn","SM",40499,1
"rbv2_aknn","EA",40499,2.47053669222344
"rbv2_aknn","OP",40499,2.50843373493976
"rbv2_aknn","RS",40499,525.739320920044
"rbv2_aknn","SM",50,1
"rbv2_aknn","OP",50,2.92334605597964
"rbv2_aknn","EA",50,3.59446564885496
"rbv2_aknn","RS",50,763.358778625954
"rbv2_aknn","SM",54,1
"rbv2_aknn","EA",54,1.22618158540489
"rbv2_aknn","OP",54,1.23599701269604
"rbv2_aknn","RS",54,256.054624986664
"rbv2_aknn","SM",41216,1
"rbv2_aknn","OP",41216,1.38210107345314
"rbv2_aknn","EA",41216,1.39126763960921
"rbv2_aknn","RS",41216,289.470510191774
"rbv2_aknn","OP",41166,1
"rbv2_aknn","EA",41166,1.01953645324572
"rbv2_aknn","RS",41166,1.02237811917236
"rbv2_aknn","SM",41166,1.02353254595507
"rbv2_aknn","SM",307,1
"rbv2_aknn","OP",307,2.5659875996457
"rbv2_aknn","EA",307,2.58857395925598
"rbv2_aknn","RS",307,531.443755535872
"rbv2_aknn","SM",1497,1
"rbv2_aknn","OP",1497,1.84134223814954
"rbv2_aknn","EA",1497,1.90633653689526
"rbv2_aknn","RS",1497,390.94315035022
"rbv2_aknn","SM",60,1
"rbv2_aknn","EA",60,1.37513474667625
"rbv2_aknn","OP",60,1.39118457300275
"rbv2_aknn","RS",60,287.459575997125
"rbv2_aknn","SM",1510,1
"rbv2_aknn","OP",1510,2.20299979453462
"rbv2_aknn","EA",1510,2.34435997534415
"rbv2_aknn","RS",1510,493.116909800699
"rbv2_aknn","SM",40983,1
"rbv2_aknn","OP",40983,1.78883935941885
"rbv2_aknn","EA",40983,1.91745088327555
"rbv2_aknn","RS",40983,396.235760277365
"rbv2_aknn","SM",40498,1
"rbv2_aknn","EA",40498,2.765750828991
"rbv2_aknn","OP",40498,2.80648981525343
"rbv2_aknn","RS",40498,568.450971103742
"rbv2_aknn","SM",181,1
"rbv2_aknn","EA",181,1.0054105942927
"rbv2_aknn","RS",181,209.442359717253
"rbv2_aknn","OP",181,209.442359717253
"rbv2_aknn","OP",40923,1
"rbv2_aknn","RS",40923,1.01094379268079
"rbv2_aknn","EA",40923,1.01715986692348
"rbv2_aknn","SM",40923,210.120819471196
"rbv2_glmnet","RS",41138,1
"rbv2_glmnet","EA",41138,3045.68527918782
"rbv2_glmnet","OP",41138,3045.68527918782
"rbv2_glmnet","SM",41138,3045.68527918782
"rbv2_glmnet","SM",4135,1
"rbv2_glmnet","EA",4135,1.03618304363249
"rbv2_glmnet","RS",4135,212.841433132316
"rbv2_glmnet","OP",4135,212.841433132316
"rbv2_glmnet","EA",40981,1
"rbv2_glmnet","SM",40981,1.07149240393208
"rbv2_glmnet","RS",40981,214.477211796247
"rbv2_glmnet","OP",40981,214.477211796247
"rbv2_glmnet","RS",4134,1
"rbv2_glmnet","EA",4134,8.40452616690241
"rbv2_glmnet","SM",4134,8.46817538896747
"rbv2_glmnet","OP",4134,1697.3125884017
"rbv2_glmnet","SM",1220,1
"rbv2_glmnet","EA",1220,1.39463495575221
"rbv2_glmnet","OP",1220,1.53678097345133
"rbv2_glmnet","RS",1220,331.858407079646
"rbv2_glmnet","RS",4154,1
"rbv2_glmnet","EA",4154,2643.1718061674
"rbv2_glmnet","OP",4154,2643.1718061674
"rbv2_glmnet","SM",4154,2643.1718061674
"rbv2_glmnet","SM",41163,1
"rbv2_glmnet","EA",41163,1.07957311364913
"rbv2_glmnet","RS",41163,224.677026774012
"rbv2_glmnet","OP",41163,224.677026774012
"rbv2_glmnet","RS",4538,1
"rbv2_glmnet","EA",4538,1.52163588390501
"rbv2_glmnet","OP",4538,316.622691292876
"rbv2_glmnet","SM",4538,316.622691292876
"rbv2_glmnet","RS",40978,1
"rbv2_glmnet","EA",40978,6.03490759753593
"rbv2_glmnet","OP",40978,1232.03285420945
"rbv2_glmnet","SM",40978,1232.03285420945
"rbv2_glmnet","RS",375,1
"rbv2_glmnet","SM",375,7.96336499321574
"rbv2_glmnet","EA",375,1628.22252374491
"rbv2_glmnet","OP",375,1628.22252374491
"rbv2_glmnet","SM",1111,1
"rbv2_glmnet","EA",1111,1.41763005780347
"rbv2_glmnet","OP",1111,1.82442196531792
"rbv2_glmnet","RS",1111,433.526011560694
"rbv2_glmnet","RS",40496,1
"rbv2_glmnet","SM",40496,3.80397350993377
"rbv2_glmnet","EA",40496,794.701986754967
"rbv2_glmnet","OP",40496,794.701986754967
"rbv2_glmnet","EA",40966,1
"rbv2_glmnet","RS",40966,1.01221853726654
"rbv2_glmnet","OP",40966,209.460638854949
"rbv2_glmnet","SM",40966,209.460638854949
"rbv2_glmnet","RS",41150,1
"rbv2_glmnet","EA",41150,1.33869089215001
"rbv2_glmnet","OP",41150,279.524807826695
"rbv2_glmnet","SM",41150,279.524807826695
"rbv2_glmnet","RS",4534,1
"rbv2_glmnet","SM",4534,8.79253731343284
"rbv2_glmnet","EA",4534,1791.0447761194
"rbv2_glmnet","OP",4534,1791.0447761194
"rbv2_glmnet","RS",40900,1
"rbv2_glmnet","EA",40900,3045.68527918782
"rbv2_glmnet","OP",40900,3045.68527918782
"rbv2_glmnet","SM",40900,3045.68527918782
"rbv2_glmnet","RS",40536,1
"rbv2_glmnet","EA",40536,2526.31578947368
"rbv2_glmnet","OP",40536,2526.31578947368
"rbv2_glmnet","SM",40536,2526.31578947368
"rbv2_glmnet","RS",41156,1
"rbv2_glmnet","EA",41156,4.49390243902439
"rbv2_glmnet","SM",41156,4.51753048780488
"rbv2_glmnet","OP",41156,914.634146341464
"rbv2_glmnet","RS",1590,1
"rbv2_glmnet","SM",1590,8.22284122562674
"rbv2_glmnet","EA",1590,1671.30919220056
"rbv2_glmnet","OP",1590,1671.30919220056
"rbv2_glmnet","EA",1457,1
"rbv2_glmnet","SM",1457,1.03656625457078
"rbv2_glmnet","RS",1457,208.950026118753
"rbv2_glmnet","OP",1457,208.950026118753
"rbv2_glmnet","SM",458,1
"rbv2_glmnet","EA",458,1.07700851536468
"rbv2_glmnet","RS",458,222.139948167345
"rbv2_glmnet","OP",458,222.139948167345
"rbv2_glmnet","RS",469,1
"rbv2_glmnet","EA",469,4.87802840434419
"rbv2_glmnet","OP",469,1002.50626566416
"rbv2_glmnet","SM",469,1002.50626566416
"rbv2_glmnet","EA",41157,1
"rbv2_glmnet","RS",41157,209.460638854949
"rbv2_glmnet","OP",41157,209.460638854949
"rbv2_glmnet","SM",41157,209.460638854949
"rbv2_glmnet","EA",11,1
"rbv2_glmnet","RS",11,209.24149956408
"rbv2_glmnet","OP",11,209.24149956408
"rbv2_glmnet","SM",11,209.24149956408
"rbv2_glmnet","RS",1461,1
"rbv2_glmnet","SM",1461,10.2205128205128
"rbv2_glmnet","EA",1461,2051.28205128205
"rbv2_glmnet","OP",1461,2051.28205128205
"rbv2_glmnet","EA",1462,1
"rbv2_glmnet","RS",1462,211.939244083363
"rbv2_glmnet","OP",1462,211.939244083363
"rbv2_glmnet","SM",1462,211.939244083363
"rbv2_glmnet","RS",1464,1
"rbv2_glmnet","SM",1464,2.26076555023923
"rbv2_glmnet","EA",1464,2.29186602870813
"rbv2_glmnet","OP",1464,2.57081339712919
"rbv2_glmnet","RS",15,1
"rbv2_glmnet","SM",15,3.43279083785413
"rbv2_glmnet","EA",15,723.327305605787
"rbv2_glmnet","OP",15,723.327305605787
"rbv2_glmnet","RS",40975,1
"rbv2_glmnet","EA",40975,1.06121323529412
"rbv2_glmnet","SM",40975,1.08529411764706
"rbv2_glmnet","OP",40975,220.588235294118
"rbv2_glmnet","EA",41142,1
"rbv2_glmnet","RS",41142,209.022818324334
"rbv2_glmnet","OP",41142,209.022818324334
"rbv2_glmnet","SM",41142,209.022818324334
"rbv2_glmnet","SM",40701,1
"rbv2_glmnet","EA",40701,1.21754274857505
"rbv2_glmnet","OP",40701,1.38252058264725
"rbv2_glmnet","RS",40701,379.987333755541
"rbv2_glmnet","RS",40994,1
"rbv2_glmnet","EA",40994,2409.63855421687
"rbv2_glmnet","OP",40994,2409.63855421687
"rbv2_glmnet","SM",40994,2409.63855421687
"rbv2_glmnet","RS",23,1
"rbv2_glmnet","SM",23,1.20361212642442
"rbv2_glmnet","EA",23,1.27370457966029
"rbv2_glmnet","OP",23,258.009030316061
"rbv2_glmnet","SM",1468,1
"rbv2_glmnet","EA",1468,1.11736365388321
"rbv2_glmnet","RS",1468,231.258431296974
"rbv2_glmnet","OP",1468,231.258431296974
"rbv2_glmnet","RS",40668,1
"rbv2_glmnet","SM",40668,12.3319327731092
"rbv2_glmnet","EA",40668,2521.00840336134
"rbv2_glmnet","OP",40668,2521.00840336134
"rbv2_glmnet","RS",29,1
"rbv2_glmnet","EA",29,1.10024728932851
"rbv2_glmnet","SM",29,1.12535666730074
"rbv2_glmnet","OP",29,228.267072474795
"rbv2_glmnet","RS",31,1
"rbv2_glmnet","SM",31,5.82837301587302
"rbv2_glmnet","EA",31,5.83730158730159
"rbv2_glmnet","OP",31,1190.47619047619
"rbv2_glmnet","EA",6332,1
"rbv2_glmnet","RS",6332,210.933380207418
"rbv2_glmnet","OP",6332,210.933380207418
"rbv2_glmnet","SM",6332,210.933380207418
"rbv2_glmnet","EA",37,1
"rbv2_glmnet","SM",37,1.04332695319297
"rbv2_glmnet","RS",37,208.804593701061
"rbv2_glmnet","OP",37,208.804593701061
"rbv2_glmnet","EA",4541,1
"rbv2_glmnet","RS",4541,209.022818324334
"rbv2_glmnet","OP",4541,209.022818324334
"rbv2_glmnet","SM",4541,209.022818324334
"rbv2_glmnet","RS",40670,1
"rbv2_glmnet","SM",40670,1.07671030794763
"rbv2_glmnet","EA",40670,1.07726350728379
"rbv2_glmnet","OP",40670,221.279734464319
"rbv2_glmnet","RS",23381,1
"rbv2_glmnet","EA",23381,1.29471316085489
"rbv2_glmnet","OP",23381,269.966254218223
"rbv2_glmnet","SM",23381,269.966254218223
"rbv2_glmnet","RS",151,1
"rbv2_glmnet","EA",151,1944.89465153971
"rbv2_glmnet","OP",151,1944.89465153971
"rbv2_glmnet","SM",151,1944.89465153971
"rbv2_glmnet","RS",188,1
"rbv2_glmnet","SM",188,1.01804922515953
"rbv2_glmnet","EA",188,218.778486782133
"rbv2_glmnet","OP",188,218.778486782133
"rbv2_glmnet","RS",41164,1
"rbv2_glmnet","SM",41164,11.1138059701493
"rbv2_glmnet","EA",41164,2238.80597014925
"rbv2_glmnet","OP",41164,2238.80597014925
"rbv2_glmnet","RS",1475,1
"rbv2_glmnet","EA",1475,12.8115631691649
"rbv2_glmnet","OP",1475,2569.59314775161
"rbv2_glmnet","SM",1475,2569.59314775161
"rbv2_glmnet","EA",1476,1
"rbv2_glmnet","RS",1476,1.03772591682751
"rbv2_glmnet","OP",1476,210.563256711704
"rbv2_glmnet","SM",1476,210.563256711704
"rbv2_glmnet","RS",41159,1
"rbv2_glmnet","EA",41159,4109.58904109589
"rbv2_glmnet","OP",41159,4109.58904109589
"rbv2_glmnet","SM",41159,4109.58904109589
"rbv2_glmnet","SM",1478,1
"rbv2_glmnet","EA",1478,1.04249547920434
"rbv2_glmnet","RS",1478,216.998191681736
"rbv2_glmnet","OP",1478,216.998191681736
"rbv2_glmnet","EA",41169,1
"rbv2_glmnet","RS",41169,211.193241816262
"rbv2_glmnet","OP",41169,211.193241816262
"rbv2_glmnet","SM",41169,211.193241816262
"rbv2_glmnet","RS",23512,1
"rbv2_glmnet","SM",23512,4.31244404655327
"rbv2_glmnet","EA",23512,1074.30617726052
"rbv2_glmnet","OP",23512,1074.30617726052
"rbv2_glmnet","RS",1479,1
"rbv2_glmnet","EA",1479,1.53942461374534
"rbv2_glmnet","OP",1479,319.659030367608
"rbv2_glmnet","SM",1479,319.659030367608
"rbv2_glmnet","EA",41212,1
"rbv2_glmnet","RS",41212,212.014134275618
"rbv2_glmnet","OP",41212,212.014134275618
"rbv2_glmnet","SM",41212,212.014134275618
"rbv2_glmnet","RS",1480,1
"rbv2_glmnet","EA",1480,6.82093023255814
"rbv2_glmnet","OP",1480,1395.3488372093
"rbv2_glmnet","SM",1480,1395.3488372093
"rbv2_glmnet","SM",300,1
"rbv2_glmnet","EA",300,1.0867394118735
"rbv2_glmnet","RS",300,221.934529313852
"rbv2_glmnet","OP",300,221.934529313852
"rbv2_glmnet","RS",41168,1
"rbv2_glmnet","SM",41168,5.01388888888889
"rbv2_glmnet","EA",41168,1041.66666666667
"rbv2_glmnet","OP",41168,1041.66666666667
"rbv2_glmnet","SM",41143,1
"rbv2_glmnet","EA",41143,1.43719806763285
"rbv2_glmnet","RS",41143,289.855072463768
"rbv2_glmnet","OP",41143,289.855072463768
"rbv2_glmnet","SM",1053,1
"rbv2_glmnet","OP",1053,1.37047418827377
"rbv2_glmnet","EA",1053,1.3954683485167
"rbv2_glmnet","RS",1053,280.30833917309
"rbv2_glmnet","RS",41027,1
"rbv2_glmnet","SM",41027,2.05117420259376
"rbv2_glmnet","EA",41027,2.05187521906765
"rbv2_glmnet","OP",41027,420.609884332282
"rbv2_glmnet","RS",1067,1
"rbv2_glmnet","EA",1067,1907.79014308426
"rbv2_glmnet","OP",1067,1907.79014308426
"rbv2_glmnet","SM",1067,1907.79014308426
"rbv2_glmnet","RS",1063,1
"rbv2_glmnet","SM",1063,7.41116751269036
"rbv2_glmnet","EA",1063,1522.84263959391
"rbv2_glmnet","OP",1063,1522.84263959391
"rbv2_glmnet","RS",41162,1
"rbv2_glmnet","EA",41162,3037.9746835443
"rbv2_glmnet","OP",41162,3037.9746835443
"rbv2_glmnet","SM",41162,3037.9746835443
"rbv2_glmnet","RS",3,1
"rbv2_glmnet","EA",3,1.1989168923141
"rbv2_glmnet","OP",3,249.947927515101
"rbv2_glmnet","SM",3,249.947927515101
"rbv2_glmnet","RS",6,1
"rbv2_glmnet","EA",6,2877.69784172662
"rbv2_glmnet","OP",6,2877.69784172662
"rbv2_glmnet","SM",6,2877.69784172662
"rbv2_glmnet","RS",1485,1
"rbv2_glmnet","SM",1485,4.21240875912409
"rbv2_glmnet","OP",1485,4.37810218978102
"rbv2_glmnet","EA",1485,875.912408759124
"rbv2_glmnet","RS",1056,1
"rbv2_glmnet","SM",1056,1.49653702717102
"rbv2_glmnet","EA",1056,2.46723494938732
"rbv2_glmnet","OP",1056,2.848694725626
"rbv2_glmnet","SM",12,1
"rbv2_glmnet","EA",12,1.01148815835984
"rbv2_glmnet","OP",12,1.04489218805232
"rbv2_glmnet","RS",12,212.089077412513
"rbv2_glmnet","RS",14,1
"rbv2_glmnet","SM",14,1.22129160238043
"rbv2_glmnet","EA",14,1.29027992065241
"rbv2_glmnet","OP",14,264.491955036368
"rbv2_glmnet","SM",16,1
"rbv2_glmnet","EA",16,1.01500441306267
"rbv2_glmnet","RS",16,211.827007943513
"rbv2_glmnet","OP",16,211.827007943513
"rbv2_glmnet","SM",18,1
"rbv2_glmnet","EA",18,1.0612538171367
"rbv2_glmnet","RS",18,215.555954733249
"rbv2_glmnet","OP",18,215.555954733249
"rbv2_glmnet","EA",40979,1
"rbv2_glmnet","RS",40979,209.570380719525
"rbv2_glmnet","OP",40979,209.570380719525
"rbv2_glmnet","SM",40979,209.570380719525
"rbv2_glmnet","EA",22,1
"rbv2_glmnet","RS",22,210.120819471196
"rbv2_glmnet","OP",22,210.120819471196
"rbv2_glmnet","SM",22,210.120819471196
"rbv2_glmnet","RS",1515,1
"rbv2_glmnet","EA",1515,2.23073959938367
"rbv2_glmnet","OP",1515,462.249614791988
"rbv2_glmnet","SM",1515,462.249614791988
"rbv2_glmnet","RS",334,1
