"bench","solver","instance","ert"
"rbv2_aknn","OP",41212,576.5
"rbv2_aknn","SM",41212,371.65
"rbv2_aknn","RS",1480,120000
"rbv2_aknn","EA",1480,578.2
"rbv2_aknn","OP",1480,551.15
"rbv2_aknn","SM",1480,471.1
"rbv2_aknn","RS",300,120000
"rbv2_aknn","EA",300,588.65
"rbv2_aknn","OP",300,560.15
"rbv2_aknn","SM",300,308.2
"rbv2_aknn","RS",41168,120000
"rbv2_aknn","EA",41168,577.95
"rbv2_aknn","OP",41168,120000
"rbv2_aknn","SM",41168,273.3
"rbv2_aknn","RS",41143,120000
"rbv2_aknn","EA",41143,580.05
"rbv2_aknn","OP",41143,566.05
"rbv2_aknn","SM",41143,383.7
"rbv2_aknn","RS",1053,120000
"rbv2_aknn","EA",1053,578.5
"rbv2_aknn","OP",1053,567.75
"rbv2_aknn","SM",1053,350.45
"rbv2_aknn","RS",41027,120000
"rbv2_aknn","EA",41027,581.5
"rbv2_aknn","OP",41027,120000
"rbv2_aknn","SM",41027,358.2
"rbv2_aknn","RS",1067,120000
"rbv2_aknn","EA",1067,585.7
"rbv2_aknn","OP",1067,598.4
"rbv2_aknn","SM",1067,276.85
"rbv2_aknn","RS",1063,120000
"rbv2_aknn","EA",1063,578.55
"rbv2_aknn","OP",1063,583.95
"rbv2_aknn","SM",1063,370.85
"rbv2_aknn","RS",41162,572.7
"rbv2_aknn","EA",41162,577.95
"rbv2_aknn","OP",41162,579.25
"rbv2_aknn","SM",41162,291
"rbv2_aknn","RS",3,120000
"rbv2_aknn","EA",3,573.1
"rbv2_aknn","OP",3,580.45
"rbv2_aknn","SM",3,510.2
"rbv2_aknn","RS",6,120000
"rbv2_aknn","EA",6,591.7
"rbv2_aknn","OP",6,597.85
"rbv2_aknn","SM",6,239
"rbv2_aknn","RS",1485,120000
"rbv2_aknn","EA",1485,575.2
"rbv2_aknn","OP",1485,584.05
"rbv2_aknn","SM",1485,267.15
"rbv2_aknn","RS",1056,120000
"rbv2_aknn","EA",1056,579.15
"rbv2_aknn","OP",1056,557.4
"rbv2_aknn","SM",1056,405.75
"rbv2_aknn","RS",12,120000
"rbv2_aknn","EA",12,533.45
"rbv2_aknn","OP",12,581.8
"rbv2_aknn","SM",12,252.9
"rbv2_aknn","RS",14,120000
"rbv2_aknn","EA",14,120000
"rbv2_aknn","OP",14,548.45
"rbv2_aknn","SM",14,402.15
"rbv2_aknn","RS",16,120000
"rbv2_aknn","EA",16,584.9
"rbv2_aknn","OP",16,580.25
"rbv2_aknn","SM",16,246.3
"rbv2_aknn","RS",18,120000
"rbv2_aknn","EA",18,559.35
"rbv2_aknn","OP",18,585.75
"rbv2_aknn","SM",18,577.7
"rbv2_aknn","RS",40979,120000
"rbv2_aknn","EA",40979,570.85
"rbv2_aknn","OP",40979,577.35
"rbv2_aknn","SM",40979,236.55
"rbv2_aknn","RS",22,120000
"rbv2_aknn","EA",22,575.6
"rbv2_aknn","OP",22,558.45
"rbv2_aknn","SM",22,352
"rbv2_aknn","RS",1515,120000
"rbv2_aknn","EA",1515,583.65
"rbv2_aknn","OP",1515,536.55
"rbv2_aknn","SM",1515,282
"rbv2_aknn","RS",554,120000
"rbv2_aknn","EA",554,556.85
"rbv2_aknn","OP",554,534.05
"rbv2_aknn","SM",554,306.65
"rbv2_aknn","RS",334,120000
"rbv2_aknn","EA",334,562.65
"rbv2_aknn","OP",334,582.8
"rbv2_aknn","SM",334,381.6
"rbv2_aknn","RS",24,599.3
"rbv2_aknn","EA",24,301.05
"rbv2_aknn","OP",24,102.2
"rbv2_aknn","SM",24,122.1
"rbv2_aknn","RS",1486,120000
"rbv2_aknn","EA",1486,120000
"rbv2_aknn","OP",1486,529.7
"rbv2_aknn","SM",1486,382.3
"rbv2_aknn","RS",23517,581.3
"rbv2_aknn","EA",23517,575.15
"rbv2_aknn","OP",23517,120000
"rbv2_aknn","SM",23517,120000
"rbv2_aknn","RS",41278,120000
"rbv2_aknn","EA",41278,570.15
"rbv2_aknn","OP",41278,120000
"rbv2_aknn","SM",41278,486.95
"rbv2_aknn","RS",1493,120000
"rbv2_aknn","EA",1493,596.75
"rbv2_aknn","OP",1493,575.1
"rbv2_aknn","SM",1493,488.8
"rbv2_aknn","RS",28,120000
"rbv2_aknn","EA",28,572.55
"rbv2_aknn","OP",28,120000
"rbv2_aknn","SM",28,450.65
"rbv2_aknn","RS",1487,120000
"rbv2_aknn","EA",1487,562.5
"rbv2_aknn","OP",1487,573.25
"rbv2_aknn","SM",1487,374.3
"rbv2_aknn","RS",1068,573.55
"rbv2_aknn","EA",1068,575.5
"rbv2_aknn","OP",1068,564.05
"rbv2_aknn","SM",1068,576.1
"rbv2_aknn","RS",1050,120000
"rbv2_aknn","EA",1050,563.85
"rbv2_aknn","OP",1050,550.25
"rbv2_aknn","SM",1050,288.7
"rbv2_aknn","RS",1049,120000
"rbv2_aknn","EA",1049,582.35
"rbv2_aknn","OP",1049,533.85
"rbv2_aknn","SM",1049,548.7
"rbv2_aknn","RS",32,120000
"rbv2_aknn","EA",32,579.15
"rbv2_aknn","OP",32,120000
"rbv2_aknn","SM",32,318.7
"rbv2_aknn","RS",1489,120000
"rbv2_aknn","EA",1489,593.2
"rbv2_aknn","OP",1489,584.75
"rbv2_aknn","SM",1489,268.8
"rbv2_aknn","RS",470,120000
"rbv2_aknn","EA",470,569.3
"rbv2_aknn","OP",470,583.4
"rbv2_aknn","SM",470,263.7
"rbv2_aknn","RS",1494,120000
"rbv2_aknn","EA",1494,591.35
"rbv2_aknn","OP",1494,596.3
"rbv2_aknn","SM",1494,299.75
"rbv2_aknn","RS",41161,120000
"rbv2_aknn","EA",41161,576.15
"rbv2_aknn","OP",41161,578.45
"rbv2_aknn","SM",41161,481.35
"rbv2_aknn","RS",41165,120000
"rbv2_aknn","EA",41165,579.4
"rbv2_aknn","OP",41165,120000
"rbv2_aknn","SM",41165,508
"rbv2_aknn","RS",182,120000
"rbv2_aknn","EA",182,581.3
"rbv2_aknn","OP",182,578.3
"rbv2_aknn","SM",182,266.75
"rbv2_aknn","RS",312,120000
"rbv2_aknn","EA",312,575.55
"rbv2_aknn","OP",312,578.85
"rbv2_aknn","SM",312,282
"rbv2_aknn","RS",40984,120000
"rbv2_aknn","EA",40984,573.9
"rbv2_aknn","OP",40984,120000
"rbv2_aknn","SM",40984,364.5
"rbv2_aknn","RS",1501,120000
"rbv2_aknn","EA",1501,577.45
"rbv2_aknn","OP",1501,568.75
"rbv2_aknn","SM",1501,222.35
"rbv2_aknn","RS",40685,120000
"rbv2_aknn","EA",40685,549.8
"rbv2_aknn","OP",40685,579.15
"rbv2_aknn","SM",40685,346.65
"rbv2_aknn","RS",38,120000
"rbv2_aknn","EA",38,548.05
"rbv2_aknn","OP",38,120000
"rbv2_aknn","SM",38,518.1
"rbv2_aknn","RS",42,120000
"rbv2_aknn","EA",42,535.9
"rbv2_aknn","OP",42,593.3
"rbv2_aknn","SM",42,262.05
"rbv2_aknn","RS",44,120000
"rbv2_aknn","EA",44,595.55
"rbv2_aknn","OP",44,588.35
"rbv2_aknn","SM",44,297.2
"rbv2_aknn","RS",46,120000
"rbv2_aknn","EA",46,560.35
"rbv2_aknn","OP",46,574.75
"rbv2_aknn","SM",46,242
"rbv2_aknn","RS",40982,120000
"rbv2_aknn","EA",40982,589
"rbv2_aknn","OP",40982,595.3
"rbv2_aknn","SM",40982,435.9
"rbv2_aknn","RS",1040,120000
"rbv2_aknn","EA",1040,589.25
"rbv2_aknn","OP",1040,581.95
"rbv2_aknn","SM",1040,381.7
"rbv2_aknn","RS",41146,120000
"rbv2_aknn","EA",41146,583.1
"rbv2_aknn","OP",41146,120000
"rbv2_aknn","SM",41146,252.65
"rbv2_aknn","RS",377,120000
"rbv2_aknn","EA",377,583.85
"rbv2_aknn","OP",377,520.35
"rbv2_aknn","SM",377,577.75
"rbv2_aknn","RS",40499,120000
"rbv2_aknn","EA",40499,563.9
"rbv2_aknn","OP",40499,572.55
"rbv2_aknn","SM",40499,228.25
"rbv2_aknn","RS",50,120000
"rbv2_aknn","EA",50,565.05
"rbv2_aknn","OP",50,459.55
"rbv2_aknn","SM",50,157.2
"rbv2_aknn","RS",54,120000
"rbv2_aknn","EA",54,574.65
"rbv2_aknn","OP",54,579.25
"rbv2_aknn","SM",54,468.65
"rbv2_aknn","RS",41216,120000
"rbv2_aknn","EA",41216,576.75
"rbv2_aknn","OP",41216,572.95
"rbv2_aknn","SM",41216,414.55
"rbv2_aknn","RS",41166,575.65
"rbv2_aknn","EA",41166,574.05
"rbv2_aknn","OP",41166,563.05
"rbv2_aknn","SM",41166,576.3
"rbv2_aknn","RS",307,120000
"rbv2_aknn","EA",307,584.5
"rbv2_aknn","OP",307,579.4
"rbv2_aknn","SM",307,225.8
"rbv2_aknn","RS",1497,120000
"rbv2_aknn","EA",1497,585.15
"rbv2_aknn","OP",1497,565.2
"rbv2_aknn","SM",1497,306.95
"rbv2_aknn","RS",60,120000
"rbv2_aknn","EA",60,574.05
"rbv2_aknn","OP",60,580.75
"rbv2_aknn","SM",60,417.45
"rbv2_aknn","RS",1510,120000
"rbv2_aknn","EA",1510,570.5
"rbv2_aknn","OP",1510,536.1
"rbv2_aknn","SM",1510,243.35
"rbv2_aknn","RS",40983,120000
"rbv2_aknn","EA",40983,580.7
"rbv2_aknn","OP",40983,541.75
"rbv2_aknn","SM",40983,302.85
"rbv2_aknn","RS",40498,120000
"rbv2_aknn","EA",40498,583.85
"rbv2_aknn","OP",40498,592.45
"rbv2_aknn","SM",40498,211.1
"rbv2_aknn","RS",181,120000
"rbv2_aknn","EA",181,576.05
"rbv2_aknn","OP",181,120000
"rbv2_aknn","SM",181,572.95
"rbv2_aknn","RS",40923,577.35
"rbv2_aknn","EA",40923,580.9
"rbv2_aknn","OP",40923,571.1
"rbv2_aknn","SM",40923,120000
"rbv2_glmnet","RS",41138,19.7
"rbv2_glmnet","EA",41138,60000
"rbv2_glmnet","OP",41138,60000
"rbv2_glmnet","SM",41138,60000
"rbv2_glmnet","RS",4135,60000
"rbv2_glmnet","EA",4135,292.1
"rbv2_glmnet","OP",4135,60000
"rbv2_glmnet","SM",4135,281.9
"rbv2_glmnet","RS",40981,60000
"rbv2_glmnet","EA",40981,279.75
"rbv2_glmnet","OP",40981,60000
"rbv2_glmnet","SM",40981,299.75
"rbv2_glmnet","RS",4134,35.35
"rbv2_glmnet","EA",4134,297.1
"rbv2_glmnet","OP",4134,60000
"rbv2_glmnet","SM",4134,299.35
"rbv2_glmnet","RS",1220,60000
"rbv2_glmnet","EA",1220,252.15
"rbv2_glmnet","OP",1220,277.85
"rbv2_glmnet","SM",1220,180.8
"rbv2_glmnet","RS",4154,22.7
"rbv2_glmnet","EA",4154,60000
"rbv2_glmnet","OP",4154,60000
"rbv2_glmnet","SM",4154,60000
"rbv2_glmnet","RS",41163,60000
"rbv2_glmnet","EA",41163,288.3
"rbv2_glmnet","OP",41163,60000
"rbv2_glmnet","SM",41163,267.05
"rbv2_glmnet","RS",4538,189.5
"rbv2_glmnet","EA",4538,288.35
"rbv2_glmnet","OP",4538,60000
"rbv2_glmnet","SM",4538,60000
"rbv2_glmnet","RS",40978,48.7
"rbv2_glmnet","EA",40978,293.9
"rbv2_glmnet","OP",40978,60000
"rbv2_glmnet","SM",40978,60000
"rbv2_glmnet","RS",375,36.85
"rbv2_glmnet","EA",375,60000
"rbv2_glmnet","OP",375,60000
"rbv2_glmnet","SM",375,293.45
"rbv2_glmnet","RS",1111,60000
"rbv2_glmnet","EA",1111,196.2
"rbv2_glmnet","OP",1111,252.5
"rbv2_glmnet","SM",1111,138.4
"rbv2_glmnet","RS",40496,75.5
"rbv2_glmnet","EA",40496,60000
"rbv2_glmnet","OP",40496,60000
"rbv2_glmnet","SM",40496,287.2
"rbv2_glmnet","RS",40966,289.95
"rbv2_glmnet","EA",40966,286.45
"rbv2_glmnet","OP",40966,60000
"rbv2_glmnet","SM",40966,60000
"rbv2_glmnet","RS",41150,214.65
"rbv2_glmnet","EA",41150,287.35
"rbv2_glmnet","OP",41150,60000
"rbv2_glmnet","SM",41150,60000
"rbv2_glmnet","RS",4534,33.5
"rbv2_glmnet","EA",4534,60000
"rbv2_glmnet","OP",4534,60000
"rbv2_glmnet","SM",4534,294.55
"rbv2_glmnet","RS",40900,19.7
"rbv2_glmnet","EA",40900,60000
"rbv2_glmnet","OP",40900,60000
"rbv2_glmnet","SM",40900,60000
"rbv2_glmnet","RS",40536,23.75
"rbv2_glmnet","EA",40536,60000
"rbv2_glmnet","OP",40536,60000
"rbv2_glmnet","SM",40536,60000
"rbv2_glmnet","RS",41156,65.6
"rbv2_glmnet","EA",41156,294.8
"rbv2_glmnet","OP",41156,60000
"rbv2_glmnet","SM",41156,296.35
"rbv2_glmnet","RS",1590,35.9
"rbv2_glmnet","EA",1590,60000
"rbv2_glmnet","OP",1590,60000
"rbv2_glmnet","SM",1590,295.2
"rbv2_glmnet","RS",1457,60000
"rbv2_glmnet","EA",1457,287.15
"rbv2_glmnet","OP",1457,60000
"rbv2_glmnet","SM",1457,297.65
"rbv2_glmnet","RS",458,60000
"rbv2_glmnet","EA",458,290.9
"rbv2_glmnet","OP",458,60000
"rbv2_glmnet","SM",458,270.1
"rbv2_glmnet","RS",469,59.85
"rbv2_glmnet","EA",469,291.95
"rbv2_glmnet","OP",469,60000
"rbv2_glmnet","SM",469,60000
"rbv2_glmnet","RS",41157,60000
"rbv2_glmnet","EA",41157,286.45
"rbv2_glmnet","OP",41157,60000
"rbv2_glmnet","SM",41157,60000
"rbv2_glmnet","RS",11,60000
"rbv2_glmnet","EA",11,286.75
"rbv2_glmnet","OP",11,60000
"rbv2_glmnet","SM",11,60000
"rbv2_glmnet","RS",1461,29.25
"rbv2_glmnet","EA",1461,60000
"rbv2_glmnet","OP",1461,60000
"rbv2_glmnet","SM",1461,298.95
"rbv2_glmnet","RS",1462,60000
"rbv2_glmnet","EA",1462,283.1
"rbv2_glmnet","OP",1462,60000
"rbv2_glmnet","SM",1462,60000
"rbv2_glmnet","RS",1464,104.5
"rbv2_glmnet","EA",1464,239.5
"rbv2_glmnet","OP",1464,268.65
"rbv2_glmnet","SM",1464,236.25
"rbv2_glmnet","RS",15,82.95
"rbv2_glmnet","EA",15,60000
"rbv2_glmnet","OP",15,60000
"rbv2_glmnet","SM",15,284.75
"rbv2_glmnet","RS",40975,272
"rbv2_glmnet","EA",40975,288.65
"rbv2_glmnet","OP",40975,60000
"rbv2_glmnet","SM",40975,295.2
"rbv2_glmnet","RS",41142,60000
"rbv2_glmnet","EA",41142,287.05
"rbv2_glmnet","OP",41142,60000
"rbv2_glmnet","SM",41142,60000
"rbv2_glmnet","RS",40701,60000
"rbv2_glmnet","EA",40701,192.25
"rbv2_glmnet","OP",40701,218.3
"rbv2_glmnet","SM",40701,157.9
"rbv2_glmnet","RS",40994,24.9
"rbv2_glmnet","EA",40994,60000
"rbv2_glmnet","OP",40994,60000
"rbv2_glmnet","SM",40994,60000
"rbv2_glmnet","RS",23,232.55
"rbv2_glmnet","EA",23,296.2
"rbv2_glmnet","OP",23,60000
"rbv2_glmnet","SM",23,279.9
"rbv2_glmnet","RS",1468,60000
"rbv2_glmnet","EA",1468,289.9
"rbv2_glmnet","OP",1468,60000
"rbv2_glmnet","SM",1468,259.45
"rbv2_glmnet","RS",40668,23.8
"rbv2_glmnet","EA",40668,60000
"rbv2_glmnet","OP",40668,60000
"rbv2_glmnet","SM",40668,293.5
"rbv2_glmnet","RS",29,262.85
"rbv2_glmnet","EA",29,289.2
"rbv2_glmnet","OP",29,60000
"rbv2_glmnet","SM",29,295.8
"rbv2_glmnet","RS",31,50.4
"rbv2_glmnet","EA",31,294.2
"rbv2_glmnet","OP",31,60000
"rbv2_glmnet","SM",31,293.75
"rbv2_glmnet","RS",6332,60000
"rbv2_glmnet","EA",6332,284.45
"rbv2_glmnet","OP",6332,60000
"rbv2_glmnet","SM",6332,60000
"rbv2_glmnet","RS",37,60000
"rbv2_glmnet","EA",37,287.35
"rbv2_glmnet","OP",37,60000
"rbv2_glmnet","SM",37,299.8
"rbv2_glmnet","RS",4541,60000
"rbv2_glmnet","EA",4541,287.05
"rbv2_glmnet","OP",4541,60000
"rbv2_glmnet","SM",4541,60000
"rbv2_glmnet","RS",40670,271.15
"rbv2_glmnet","EA",40670,292.1
"rbv2_glmnet","OP",40670,60000
"rbv2_glmnet","SM",40670,291.95
"rbv2_glmnet","RS",23381,222.25
"rbv2_glmnet","EA",23381,287.75
"rbv2_glmnet","OP",23381,60000
"rbv2_glmnet","SM",23381,60000
"rbv2_glmnet","RS",151,30.85
"rbv2_glmnet","EA",151,60000
"rbv2_glmnet","OP",151,60000
"rbv2_glmnet","SM",151,60000
"rbv2_glmnet","RS",188,274.25
"rbv2_glmnet","EA",188,60000
"rbv2_glmnet","OP",188,60000
"rbv2_glmnet","SM",188,279.2
"rbv2_glmnet","RS",41164,26.8
"rbv2_glmnet","EA",41164,60000
"rbv2_glmnet","OP",41164,60000
"rbv2_glmnet","SM",41164,297.85
"rbv2_glmnet","RS",1475,23.35
"rbv2_glmnet","EA",1475,299.15
"rbv2_glmnet","OP",1475,60000
"rbv2_glmnet","SM",1475,60000
"rbv2_glmnet","RS",1476,295.7
"rbv2_glmnet","EA",1476,284.95
"rbv2_glmnet","OP",1476,60000
"rbv2_glmnet","SM",1476,60000
"rbv2_glmnet","RS",41159,14.6
"rbv2_glmnet","EA",41159,60000
"rbv2_glmnet","OP",41159,60000
"rbv2_glmnet","SM",41159,60000
"rbv2_glmnet","RS",1478,60000
"rbv2_glmnet","EA",1478,288.25
"rbv2_glmnet","OP",1478,60000
"rbv2_glmnet","SM",1478,276.5
"rbv2_glmnet","RS",41169,60000
"rbv2_glmnet","EA",41169,284.1
"rbv2_glmnet","OP",41169,60000
"rbv2_glmnet","SM",41169,60000
"rbv2_glmnet","RS",23512,55.85
"rbv2_glmnet","EA",23512,60000
"rbv2_glmnet","OP",23512,60000
"rbv2_glmnet","SM",23512,240.85
"rbv2_glmnet","RS",1479,187.7
"rbv2_glmnet","EA",1479,288.95
"rbv2_glmnet","OP",1479,60000
"rbv2_glmnet","SM",1479,60000
"rbv2_glmnet","RS",41212,60000
"rbv2_glmnet","EA",41212,283
"rbv2_glmnet","OP",41212,60000
"rbv2_glmnet","SM",41212,60000
"rbv2_glmnet","RS",1480,43
"rbv2_glmnet","EA",1480,293.3
"rbv2_glmnet","OP",1480,60000
"rbv2_glmnet","SM",1480,60000
"rbv2_glmnet","RS",300,60000
"rbv2_glmnet","EA",300,293.8
"rbv2_glmnet","OP",300,60000
"rbv2_glmnet","SM",300,270.35
"rbv2_glmnet","RS",41168,57.6
"rbv2_glmnet","EA",41168,60000
"rbv2_glmnet","OP",41168,60000
"rbv2_glmnet","SM",41168,288.8
"rbv2_glmnet","RS",41143,60000
"rbv2_glmnet","EA",41143,297.5
"rbv2_glmnet","OP",41143,60000
"rbv2_glmnet","SM",41143,207
"rbv2_glmnet","RS",1053,60000
"rbv2_glmnet","EA",1053,298.7
"rbv2_glmnet","OP",1053,293.35
"rbv2_glmnet","SM",1053,214.05
"rbv2_glmnet","RS",41027,142.65
"rbv2_glmnet","EA",41027,292.7
"rbv2_glmnet","OP",41027,60000
"rbv2_glmnet","SM",41027,292.6
"rbv2_glmnet","RS",1067,31.45
"rbv2_glmnet","EA",1067,60000
"rbv2_glmnet","OP",1067,60000
"rbv2_glmnet","SM",1067,60000
"rbv2_glmnet","RS",1063,39.4
"rbv2_glmnet","EA",1063,60000
"rbv2_glmnet","OP",1063,60000
"rbv2_glmnet","SM",1063,292
"rbv2_glmnet","RS",41162,19.75
"rbv2_glmnet","EA",41162,60000
"rbv2_glmnet","OP",41162,60000
"rbv2_glmnet","SM",41162,60000
"rbv2_glmnet","RS",3,240.05
"rbv2_glmnet","EA",3,287.8
"rbv2_glmnet","OP",3,60000
"rbv2_glmnet","SM",3,60000
"rbv2_glmnet","RS",6,20.85
"rbv2_glmnet","EA",6,60000
"rbv2_glmnet","OP",6,60000
"rbv2_glmnet","SM",6,60000
"rbv2_glmnet","RS",1485,68.5
"rbv2_glmnet","EA",1485,60000
"rbv2_glmnet","OP",1485,299.9
"rbv2_glmnet","SM",1485,288.55
"rbv2_glmnet","RS",1056,93.85
"rbv2_glmnet","EA",1056,231.55
"rbv2_glmnet","OP",1056,267.35
"rbv2_glmnet","SM",1056,140.45
"rbv2_glmnet","RS",12,60000
"rbv2_glmnet","EA",12,286.15
"rbv2_glmnet","OP",12,295.6
"rbv2_glmnet","SM",12,282.9
"rbv2_glmnet","RS",14,226.85
"rbv2_glmnet","EA",14,292.7
"rbv2_glmnet","OP",14,60000
"rbv2_glmnet","SM",14,277.05
"rbv2_glmnet","RS",16,60000
"rbv2_glmnet","EA",16,287.5
"rbv2_glmnet","OP",16,60000
"rbv2_glmnet","SM",16,283.25
"rbv2_glmnet","RS",18,60000
"rbv2_glmnet","EA",18,295.4
"rbv2_glmnet","OP",18,60000
"rbv2_glmnet","SM",18,278.35
"rbv2_glmnet","RS",40979,60000
"rbv2_glmnet","EA",40979,286.3
"rbv2_glmnet","OP",40979,60000
"rbv2_glmnet","SM",40979,60000
"rbv2_glmnet","RS",22,60000
"rbv2_glmnet","EA",22,285.55
"rbv2_glmnet","OP",22,60000
"rbv2_glmnet","SM",22,60000
"rbv2_glmnet","RS",1515,129.8
"rbv2_glmnet","EA",1515,289.55
"rbv2_glmnet","OP",1515,60000
"rbv2_glmnet","SM",1515,60000
"rbv2_glmnet","RS",334,47.65
"rbv2_glmnet","EA",334,289.75
"rbv2_glmnet","OP",334,256.3
"rbv2_glmnet","SM",334,213.4
"rbv2_glmnet","RS",24,60000
"rbv2_glmnet","EA",24,285.9
"rbv2_glmnet","OP",24,60000
"rbv2_glmnet","SM",24,60000
"rbv2_glmnet","RS",1486,270.35
"rbv2_glmnet","EA",1486,287.4
"rbv2_glmnet","OP",1486,60000
"rbv2_glmnet","SM",1486,60000
"rbv2_glmnet","RS",23517,60000
"rbv2_glmnet","EA",23517,291.1
"rbv2_glmnet","OP",23517,60000
"rbv2_glmnet","SM",23517,284.05
"rbv2_glmnet","RS",41278,16.5
"rbv2_glmnet","EA",41278,60000
"rbv2_glmnet","OP",41278,60000
"rbv2_glmnet","SM",41278,60000
"rbv2_glmnet","RS",1493,60000
"rbv2_glmnet","EA",1493,237.5
"rbv2_glmnet","OP",1493,60000
"rbv2_glmnet","SM",1493,60000
"rbv2_glmnet","RS",28,60000
"rbv2_glmnet","EA",28,294.4
"rbv2_glmnet","OP",28,60000
"rbv2_glmnet","SM",28,276.7
"rbv2_glmnet","RS",1487,60000
"rbv2_glmnet","EA",1487,197.5
"rbv2_glmnet","OP",1487,261.95
"rbv2_glmnet","SM",1487,147.55
"rbv2_glmnet","RS",1068,60000
"rbv2_glmnet","EA",1068,205.25
"rbv2_glmnet","OP",1068,172.45
"rbv2_glmnet","SM",1068,118
"rbv2_glmnet","RS",1050,60000
"rbv2_glmnet","EA",1050,169.15
"rbv2_glmnet","OP",1050,179.1
"rbv2_glmnet","SM",1050,127.3
"rbv2_glmnet","RS",1049,22.5
"rbv2_glmnet","EA",1049,60000
"rbv2_glmnet","OP",1049,60000
"rbv2_glmnet","SM",1049,60000
"rbv2_glmnet","RS",32,95.9
"rbv2_glmnet","EA",32,294.05
"rbv2_glmnet","OP",32,60000
"rbv2_glmnet","SM",32,294.6
"rbv2_glmnet","RS",1489,275.5
"rbv2_glmnet","EA",1489,286.6
"rbv2_glmnet","OP",1489,60000
"rbv2_glmnet","SM",1489,60000
"rbv2_glmnet","RS",470,24.3
"rbv2_glmnet","EA",470,60000
"rbv2_glmnet","OP",470,60000
"rbv2_glmnet","SM",470,60000
"rbv2_glmnet","RS",1494,252.55
"rbv2_glmnet","EA",1494,287.1
"rbv2_glmnet","OP",1494,60000
"rbv2_glmnet","SM",1494,60000
"rbv2_glmnet","RS",41161,66.05
"rbv2_glmnet","EA",41161,292.55
"rbv2_glmnet","OP",41161,60000
"rbv2_glmnet","SM",41161,60000
"rbv2_glmnet","RS",182,289.8
"rbv2_glmnet","EA",182,291.55
"rbv2_glmnet","OP",182,60000
"rbv2_glmnet","SM",182,280.1
"rbv2_glmnet","RS",312,27.5
"rbv2_glmnet","EA",312,60000
"rbv2_glmnet","OP",312,60000
"rbv2_glmnet","SM",312,60000
"rbv2_glmnet","RS",40984,60000
"rbv2_glmnet","EA",40984,285.2
"rbv2_glmnet","OP",40984,60000
"rbv2_glmnet","SM",40984,60000
"rbv2_glmnet","RS",1501,287.25
"rbv2_glmnet","EA",1501,292.4
"rbv2_glmnet","OP",1501,60000
"rbv2_glmnet","SM",1501,275.35
"rbv2_glmnet","RS",40685,123.9
"rbv2_glmnet","EA",40685,289.55
"rbv2_glmnet","OP",40685,60000
"rbv2_glmnet","SM",40685,60000
"rbv2_glmnet","RS",38,26.6
"rbv2_glmnet","EA",38,60000
"rbv2_glmnet","OP",38,60000
"rbv2_glmnet","SM",38,60000
"rbv2_glmnet","RS",42,24.55
"rbv2_glmnet","EA",42,60000
"rbv2_glmnet","OP",42,60000
"rbv2_glmnet","SM",42,60000
"rbv2_glmnet","RS",44,53.95
"rbv2_glmnet","EA",44,292.65
"rbv2_glmnet","OP",44,60000
"rbv2_glmnet","SM",44,298.05
"rbv2_glmnet","RS",46,60000
"rbv2_glmnet","EA",46,296.75
"rbv2_glmnet","OP",46,60000
"rbv2_glmnet","SM",46,256.85
"rbv2_glmnet","RS",40982,298.1
"rbv2_glmnet","EA",40982,284.1
"rbv2_glmnet","OP",40982,60000
"rbv2_glmnet","SM",40982,296.4
"rbv2_glmnet","RS",1040,27.5
"rbv2_glmnet","EA",1040,60000
"rbv2_glmnet","OP",1040,60000
"rbv2_glmnet","SM",1040,60000
"rbv2_glmnet","RS",41146,288.1
"rbv2_glmnet","EA",41146,60000
"rbv2_glmnet","OP",41146,60000
"rbv2_glmnet","SM",41146,268.25
"rbv2_glmnet","RS",377,60000
"rbv2_glmnet","EA",377,289.45
"rbv2_glmnet","OP",377,60000
"rbv2_glmnet","SM",377,286.5
"rbv2_glmnet","RS",40499,60000
"rbv2_glmnet","EA",40499,260.45
"rbv2_glmnet","OP",40499,60000
"rbv2_glmnet","SM",40499,60000
"rbv2_glmnet","RS",50,25.55
"rbv2_glmnet","EA",50,60000
"rbv2_glmnet","OP",50,60000
"rbv2_glmnet","SM",50,60000
"rbv2_glmnet","RS",54,67.55
"rbv2_glmnet","EA",54,60000
"rbv2_glmnet","OP",54,60000
"rbv2_glmnet","SM",54,280.2
"rbv2_glmnet","RS",41216,60000
"rbv2_glmnet","EA",41216,288.45
"rbv2_glmnet","OP",41216,60000
"rbv2_glmnet","SM",41216,294.1
"rbv2_glmnet","RS",41166,246.05
"rbv2_glmnet","EA",41166,288.05
"rbv2_glmnet","OP",41166,60000
"rbv2_glmnet","SM",41166,60000
"rbv2_glmnet","RS",307,239.35
"rbv2_glmnet","EA",307,286.95
"rbv2_glmnet","OP",307,60000
"rbv2_glmnet","SM",307,60000
"rbv2_glmnet","RS",1497,60000
"rbv2_glmnet","EA",1497,284.25
"rbv2_glmnet","OP",1497,60000
"rbv2_glmnet","SM",1497,60000
"rbv2_glmnet","RS",60,254.7
"rbv2_glmnet","EA",60,297.5
"rbv2_glmnet","OP",60,289.9
"rbv2_glmnet","SM",60,278.45
"rbv2_glmnet","RS",1510,80.45
"rbv2_glmnet","EA",1510,294.35
"rbv2_glmnet","OP",1510,60000
"rbv2_glmnet","SM",1510,288.25
"rbv2_glmnet","RS",40983,60000
"rbv2_glmnet","EA",40983,195.15
"rbv2_glmnet","OP",40983,212.05
